1.00842, 0.249404, 0
1.06439, 0.235749, 0
1.03542, 0.234177, 0
0.913273, 0.236856, 0
0.777988, 0.237747, 0
0.636763, 0.212975, 0
0.494432, 0.166759, 0
0.356911, 0.113748, 0
0.242833, 0.0703864, 0
0.191552, 0.0520622, 0
0.170963, 0.0452423, 0
0.202226, 0.0360583, 0
0.357801, -0.039276, 0
0.51777, 0.012361, 0
0.616064, 0.0895792, 0
0.7314, 0.179959, 0
0.883826, 0.238099, 0
0.986055, 0.254737, 0
1.03097, 0.254203, 0
1.04415, 0.253596, 0
1.04803, 0.234375, 0
1.03214, 0.167589, 0
0.971318, 0.128335, 0
0.92477, 0.123024, 0
0.892305, 0.11947, 0
0.870041, 0.110655, 0
0.852109, 0.101423, 0
0.852371, 0.0844281, 0
0.888259, 0.194168, 0
1.03081, 0.276611, 0
1.16946, 0.28889, 0
1.30469, 0.306049, 0
1.42388, 0.352909, 0
1.54872, 0.431754, 0
1.65997, 0.512052, 0
1.70323, 0.545451, 0
1.74775, 0.618219, 0
1.7433, 0.735025, 0
1.70036, 0.853397, 0
1.63742, 0.996125, 0
1.59334, 1.11086, 0
1.57497, 1.16939, 0
1.56922, 1.19318, 0
1.56758, 1.2025, 0
1.56159, 1.24614, 0
1.5482, 1.35127, 0
1.53159, 1.4867, 0
1.51808, 1.59699, 0
1.51225, 1.64421, 0
1.50991, 1.66301, 0
1.50921, 1.66861, 0
1.50921, 1.66861, 0
1.51223, 1.6763, 0
1.57163, 1.71986, 0
1.61986, 1.70378, 0
1.63111, 1.67681, 0
1.62557, 1.66262, 0
1.62084, 1.6594, 0
1.62084, 1.6594, 0
1.62084, 1.6594, 0
1.62084, 1.6594, 0
1.54235, 1.66956, 0
1.45003, 1.74775, 0
1.38647, 1.86837, 0
1.32682, 1.98677, 0
1.23482, 2.0869, 0
1.14589, 2.13499, 0
1.09156, 2.14609, 0
1.05434, 2.15036, 0
1.02631, 2.15025, 0
1.01952, 2.09318, 0
1.07856, 2.04554, 0
1.17675, 2.00581, 0
1.25381, 1.96509, 0
1.31053, 1.93375, 0
1.34242, 1.9137, 0
1.36417, 1.89545, 0
1.36885, 1.88564, 0
1.2951, 1.78329, 0
1.1373, 1.77447, 0
1.01919, 1.85385, 0
0.941233, 1.94774, 0
0.87701, 2.019, 0
0.798991, 2.08099, 0
0.691411, 2.1494, 0
0.611149, 2.19161, 0
0.593924, 2.20585, 0
0.56569, 2.08557, 0
0.687697, 1.94557, 0
0.839507, 1.90059, 0
0.980335, 1.88447, 0
1.08955, 1.84115, 0
1.15955, 1.77699, 0
1.19157, 1.72914, 0
1.2239, 1.65823, 0
1.2414, 1.55029, 0
1.2483, 1.47758, 0
1.24736, 1.43895, 0
1.24079, 1.41988, 0
1.22709, 1.41519, 0
1.20944, 1.41958, 0
1.19729, 1.4257, 0
1.15164, 1.43904, 0
1.12777, 1.38723, 0
1.24707, 1.21688, 0
1.45625, 1.19177, 0
1.60637, 1.24812, 0
1.75007, 1.29108, 0
1.87095, 1.29442, 0
1.91707, 1.28654, 0
1.93476, 1.28255, 0
1.9176, 1.27509, 0
1.83517, 1.16629, 0
1.69511, 1.14388, 0
1.58679, 1.16824, 0
1.50264, 1.18981, 0
1.43305, 1.19846, 0
1.37577, 1.20239, 0
1.32835, 1.19875, 0
1.31787, 1.19335, 0
1.33191, 1.05135, 0
1.48152, 0.929846, 0
1.66173, 0.887368, 0
1.83275, 0.885701, 0
1.93917, 0.903156, 0
1.98237, 0.920542, 0
2.00304, 0.937906, 0
2.02426, 0.946506, 0
2.02157, 0.924219, 0
1.95593, 0.835684, 0
1.82981, 0.827982, 0
1.76421, 0.858326, 0
1.74376, 0.882933, 0
1.74003, 0.896467, 0
1.74021, 0.899861, 0
1.74104, 0.905705, 0
1.72904, 0.981495, 0
1.66432, 1.08886, 0
1.57305, 1.19238, 0
1.4851, 1.28842, 0
1.38566, 1.40848, 0
1.31938, 1.49936, 0
1.28739, 1.54726, 0
